ID;GPS_TIME;H:M:S;X(m);Y(m);Z(m);SIGX(m);SIGY(m);SIGZ(m);DE(m);SIGDE(m);DN(m);SIGDN(m);DU(m);SIGDU(m);2D_ERROR(m);3D_ERROR(m);Lat(deg);Lon(deg);h_geo(m);H_Orto(m);dtr(m);TZH(m);TZW(m);TZD(m);GOM;N_SAT;LOM;Qui_Tab;HDOP;VDOP;PDOP;GDOP
1277;278340.00;05:18:60.00;4081095.4498;-4457449.2802;-2034743.0285;0.0055;0.0041;0.0020;-0.0171;0.0042;0.2475;0.0009;-0.0056;0.0057;0.2481;0.2482;-18.72410130;-47.52379517;912.463235;922.176972;-13.018237;2.079991;0.249517;2.329507;0.360099;7;0.508343;7.815178;0.004308;0.005701;0.007146;0.008984
1278;278355.00;05:19:15.00;4081095.4498;-4457449.2802;-2034743.0285;0.0055;0.0041;0.0020;-0.0170;0.0042;0.2475;0.0009;-0.0056;0.0057;0.2481;0.2482;-18.72410130;-47.52379517;912.463302;922.177039;-13.026033;2.079991;0.251783;2.331774;0.360403;8;2.439000;7.815178;0.004307;0.005699;0.007144;0.008977
1279;278370.00;05:19:30.00;4081095.4499;-4457449.2802;-2034743.0285;0.0055;0.0041;0.0020;-0.0170;0.0042;0.2475;0.0009;-0.0055;0.0057;0.2481;0.2482;-18.72410130;-47.52379517;912.463328;922.177065;-13.002606;2.079991;0.249259;2.329250;0.360434;8;1.221613;7.815178;0.004306;0.005697;0.007141;0.008963
1280;278385.00;05:19:45.00;4081095.4498;-4457449.2802;-2034743.0285;0.0055;0.0041;0.0020;-0.0170;0.0042;0.2475;0.0009;-0.0056;0.0057;0.2481;0.2482;-18.72410130;-47.52379517;912.463313;922.177050;-12.941545;2.079991;0.244591;2.324582;0.360358;8;0.741674;7.815178;0.004305;0.005695;0.007139;0.008954
1281;278400.00;05:19:60.00;4081095.4498;-4457449.2802;-2034743.0285;0.0055;0.0041;0.0020;-0.0170;0.0042;0.2475;0.0009;-0.0056;0.0057;0.2481;0.2482;-18.72410130;-47.52379517;912.463290;922.177027;-12.934126;2.079991;0.247061;2.327051;0.360200;8;0.370578;7.815178;0.004304;0.005693;0.007137;0.008947
1282;278415.00;05:20:15.00;4081095.4498;-4457449.2802;-2034743.0285;0.0055;0.0041;0.0020;-0.0170;0.0042;0.2475;0.0009;-0.0056;0.0057;0.2481;0.2482;-18.72410130;-47.52379517;912.463270;922.177007;-12.932786;2.079991;0.246439;2.326429;0.360090;8;0.587541;7.815178;0.004303;0.005690;0.007134;0.008939
1283;278430.00;05:20:30.00;4081095.4498;-4457449.2802;-2034743.0285;0.0055;0.0041;0.0020;-0.0170;0.0042;0.2475;0.0009;-0.0056;0.0057;0.2481;0.2482;-18.72410130;-47.52379517;912.463299;922.177036;-12.928776;2.079991;0.245809;2.325799;0.360058;8;0.936386;7.815178;0.004302;0.005688;0.007132;0.008932
1284;278445.00;05:20:45.00;4081095.4499;-4457449.2802;-2034743.0285;0.0055;0.0041;0.0020;-0.0170;0.0042;0.2475;0.0009;-0.0056;0.0057;0.2481;0.2481;-18.72410130;-47.52379517;912.463310;922.177047;-12.922523;2.079991;0.249380;2.329370;0.360114;8;1.333112;7.815178;0.004301;0.005686;0.007130;0.008926
1285;278460.00;05:21:00.00;4081095.4499;-4457449.2802;-2034743.0285;0.0055;0.0041;0.0020;-0.0170;0.0042;0.2475;0.0009;-0.0056;0.0057;0.2481;0.2481;-18.72410130;-47.52379517;912.463315;922.177052;-12.916305;2.079991;0.248725;2.328715;0.359959;8;0.382111;7.815178;0.004300;0.005684;0.007127;0.008919
1286;278475.00;05:21:15.00;4081095.4499;-4457449.2802;-2034743.0285;0.0055;0.0041;0.0020;-0.0170;0.0042;0.2475;0.0009;-0.0055;0.0057;0.2481;0.2481;-18.72410130;-47.52379517;912.463368;922.177105;-12.896135;2.079991;0.249106;2.329097;0.360012;8;1.321491;7.815178;0.004299;0.005681;0.007125;0.008912
1287;278490.00;05:21:30.00;4081095.4499;-4457449.2802;-2034743.0285;0.0055;0.0041;0.0020;-0.0170;0.0042;0.2475;0.0009;-0.0055;0.0057;0.2481;0.2481;-18.72410130;-47.52379517;912.463392;922.177130;-12.863198;2.079991;0.246926;2.326917;0.359884;8;0.500954;7.815178;0.004298;0.005679;0.007122;0.008905
1288;278505.00;05:21:45.00;4081095.4500;-4457449.2802;-2034743.0285;0.0055;0.0041;0.0020;-0.0169;0.0042;0.2475;0.0009;-0.0055;0.0057;0.2481;0.2481;-18.72410130;-47.52379517;912.463411;922.177148;-12.862022;2.079991;0.250333;2.330324;0.359795;8;0.682136;7.815178;0.004297;0.005677;0.007120;0.008898
1289;278520.00;05:22:00.00;4081095.4500;-4457449.2802;-2034743.0286;0.0055;0.0040;0.0020;-0.0169;0.0042;0.2475;0.0009;-0.0054;0.0057;0.2481;0.2481;-18.72410130;-47.52379517;912.463444;922.177182;-12.775517;2.079991;0.249255;2.329246;0.359837;8;1.267899;7.815178;0.004297;0.005674;0.007117;0.008891
1290;278535.00;05:22:15.00;4081095.4501;-4457449.2803;-2034743.0286;0.0055;0.0040;0.0020;-0.0169;0.0042;0.2475;0.0009;-0.0054;0.0057;0.2481;0.2481;-18.72410130;-47.52379517;912.463518;922.177255;-12.732373;2.079991;0.249440;2.329431;0.360007;8;1.843643;7.815178;0.004296;0.005672;0.007115;0.008884
1291;278550.00;05:22:30.00;4081095.4501;-4457449.2803;-2034743.0286;0.0055;0.0040;0.0020;-0.0169;0.0042;0.2475;0.0009;-0.0053;0.0057;0.2481;0.2481;-18.72410130;-47.52379517;912.463564;922.177301;-12.663422;2.079991;0.247028;2.327019;0.359918;8;0.680356;7.815178;0.004295;0.005669;0.007112;0.008877
1292;278565.00;05:22:45.00;4081095.4501;-4457449.2803;-2034743.0286;0.0055;0.0040;0.0020;-0.0168;0.0042;0.2475;0.0009;-0.0053;0.0057;0.2481;0.2481;-18.72410130;-47.52379517;912.463569;922.177306;-12.601903;2.079991;0.248292;2.328283;0.359972;8;1.323863;7.815178;0.004294;0.005667;0.007110;0.008870
1293;278580.00;05:23:00.00;4081095.4502;-4457449.2803;-2034743.0286;0.0055;0.0040;0.0020;-0.0168;0.0042;0.2475;0.0009;-0.0052;0.0057;0.2481;0.2481;-18.72410130;-47.52379517;912.463625;922.177362;-12.602788;2.079991;0.248396;2.328387;0.359924;8;0.860577;7.815178;0.004293;0.005664;0.007107;0.008863
1294;278595.00;05:23:15.00;4081095.4502;-4457449.2803;-2034743.0286;0.0055;0.0040;0.0020;-0.0168;0.0042;0.2475;0.0009;-0.0052;0.0057;0.2481;0.2481;-18.72410130;-47.52379517;912.463656;922.177393;-12.584172;2.079991;0.248233;2.328223;0.360031;7;1.206814;7.815178;0.004292;0.005662;0.007105;0.009005
1295;278610.00;05:23:30.00;4081095.4503;-4457449.2803;-2034743.0287;0.0055;0.0040;0.0020;-0.0168;0.0042;0.2475;0.0009;-0.0052;0.0057;0.2481;0.2481;-18.72410130;-47.52379516;912.463702;922.177439;-12.555447;2.079991;0.248976;2.328967;0.359921;8;0.580003;7.815178;0.004291;0.005660;0.007103;0.009139
1296;278625.00;05:23:45.00;4081095.4503;-4457449.2803;-2034743.0287;0.0055;0.0040;0.0020;-0.0167;0.0042;0.2475;0.0009;-0.0051;0.0057;0.2481;0.2481;-18.72410130;-47.52379516;912.463726;922.177463;-12.534254;2.079991;0.252534;2.332525;0.359876;8;0.877578;7.815178;0.004290;0.005659;0.007101;0.009212
1297;278640.00;05:24:00.00;4081095.4503;-4457449.2803;-2034743.0287;0.0055;0.0040;0.0020;-0.0167;0.0042;0.2475;0.0009;-0.0051;0.0057;0.2480;0.2481;-18.72410130;-47.52379516;912.463742;922.177479;-12.482017;2.079991;0.252070;2.332061;0.359777;8;0.631679;7.815178;0.004289;0.005657;0.007099;0.009226
1298;278655.00;05:24:15.00;4081095.4503;-4457449.2803;-2034743.0287;0.0055;0.0040;0.0020;-0.0167;0.0042;0.2475;0.0009;-0.0051;0.0057;0.2480;0.2481;-18.72410130;-47.52379516;912.463733;922.177470;-12.460999;2.079991;0.247807;2.327797;0.359751;8;0.959455;7.815178;0.004288;0.005656;0.007097;0.009208
1299;278670.00;05:24:30.00;4081095.4504;-4457449.2803;-2034743.0287;0.0055;0.0040;0.0020;-0.0167;0.0042;0.2475;0.0009;-0.0051;0.0057;0.2480;0.2481;-18.72410130;-47.52379516;912.463742;922.177479;-12.420817;2.079991;0.250322;2.330313;0.359719;8;0.932669;7.815178;0.004287;0.005654;0.007096;0.009176
1300;278685.00;05:24:45.00;4081095.4505;-4457449.2803;-2034743.0287;0.0055;0.0040;0.0020;-0.0166;0.0042;0.2475;0.0009;-0.0051;0.0057;0.2480;0.2481;-18.72410130;-47.52379516;912.463802;922.177539;-12.412520;2.079991;0.255398;2.335389;0.360046;8;2.566393;7.815178;0.004286;0.005653;0.007094;0.009141
1301;278700.00;05:25:00.00;4081095.4505;-4457449.2803;-2034743.0287;0.0055;0.0040;0.0020;-0.0166;0.0042;0.2475;0.0009;-0.0050;0.0057;0.2480;0.2481;-18.72410130;-47.52379516;912.463822;922.177559;-12.365482;2.079991;0.254433;2.334424;0.359967;8;0.722225;7.815178;0.004285;0.005652;0.007092;0.009107
1302;278715.00;05:25:15.00;4081095.4505;-4457449.2803;-2034743.0287;0.0055;0.0040;0.0020;-0.0166;0.0042;0.2475;0.0009;-0.0050;0.0057;0.2480;0.2481;-18.72410130;-47.52379516;912.463858;922.177596;-12.327052;2.079991;0.251907;2.331898;0.359935;8;0.933874;7.815178;0.004284;0.005650;0.007091;0.009076
1303;278730.00;05:25:30.00;4081095.4505;-4457449.2803;-2034743.0287;0.0055;0.0040;0.0020;-0.0166;0.0042;0.2475;0.0009;-0.0050;0.0056;0.2480;0.2481;-18.72410130;-47.52379516;912.463877;922.177614;-12.321726;2.079991;0.251536;2.331527;0.359909;8;0.960190;7.815178;0.004283;0.005649;0.007089;0.009048
1304;278745.00;05:25:45.00;4081095.4506;-4457449.2803;-2034743.0287;0.0055;0.0040;0.0020;-0.0166;0.0042;0.2475;0.0009;-0.0050;0.0056;0.2480;0.2481;-18.72410130;-47.52379516;912.463915;922.177652;-12.311474;2.079991;0.251581;2.331572;0.359833;8;0.733611;7.815178;0.004282;0.005648;0.007088;0.009023
1305;278760.00;05:26:00.00;4081095.4506;-4457449.2803;-2034743.0287;0.0055;0.0040;0.0020;-0.0165;0.0042;0.2475;0.0009;-0.0049;0.0056;0.2480;0.2481;-18.72410130;-47.52379516;912.463934;922.177672;-12.292756;2.079991;0.252894;2.332885;0.359783;8;0.851683;7.815178;0.004281;0.005646;0.007086;0.009001
1306;278775.00;05:26:15.00;4081095.4506;-4457449.2803;-2034743.0287;0.0055;0.0040;0.0020;-0.0165;0.0042;0.2475;0.0009;-0.0049;0.0056;0.2480;0.2481;-18.72410130;-47.52379516;912.463926;922.177663;-12.271348;2.079991;0.249060;2.329051;0.360007;8;2.100067;7.815178;0.004281;0.005645;0.007084;0.008980
1307;278790.00;05:26:30.00;4081095.4506;-4457449.2803;-2034743.0288;0.0055;0.0040;0.0020;-0.0165;0.0042;0.2475;0.0009;-0.0049;0.0056;0.2480;0.2481;-18.72410130;-47.52379516;912.463949;922.177686;-12.259993;2.079991;0.250896;2.330887;0.359959;8;0.863387;7.815178;0.004280;0.005644;0.007083;0.008962
1308;278805.00;05:26:45.00;4081095.4507;-4457449.2803;-2034743.0288;0.0055;0.0040;0.0020;-0.0165;0.0042;0.2475;0.0009;-0.0049;0.0056;0.2480;0.2481;-18.72410130;-47.52379516;912.463976;922.177713;-12.285860;2.079991;0.256725;2.336716;0.360176;8;2.067201;7.815178;0.004279;0.005642;0.007081;0.008945
1309;278820.00;05:26:60.00;4081095.4507;-4457449.2803;-2034743.0288;0.0055;0.0040;0.0020;-0.0165;0.0042;0.2475;0.0009;-0.0049;0.0056;0.2480;0.2481;-18.72410130;-47.52379516;912.463996;922.177733;-12.260572;2.079991;0.254554;2.334544;0.360143;8;0.932357;7.815178;0.004278;0.005641;0.007080;0.008930
1310;278835.00;05:27:15.00;4081095.4508;-4457449.2803;-2034743.0288;0.0055;0.0040;0.0020;-0.0164;0.0042;0.2475;0.0009;-0.0048;0.0056;0.2480;0.2481;-18.72410130;-47.52379516;912.464064;922.177801;-12.255003;2.079991;0.254874;2.334865;0.360266;8;1.640701;7.815178;0.004277;0.005640;0.007078;0.008915
1311;278850.00;05:27:30.00;4081095.4508;-4457449.2803;-2034743.0288;0.0055;0.0040;0.0020;-0.0164;0.0042;0.2475;0.0009;-0.0048;0.0056;0.2480;0.2481;-18.72410130;-47.52379516;912.464086;922.177823;-12.249180;2.079991;0.253811;2.333802;0.360135;8;0.480228;7.815178;0.004276;0.005639;0.007077;0.008902
1312;278865.00;05:27:45.00;4081095.4508;-4457449.2803;-2034743.0288;0.0055;0.0040;0.0020;-0.0164;0.0042;0.2475;0.0009;-0.0048;0.0056;0.2480;0.2481;-18.72410130;-47.52379516;912.464103;922.177840;-12.235028;2.079991;0.255591;2.335581;0.360166;8;1.224288;7.815178;0.004275;0.005637;0.007075;0.008889
1313;278880.00;05:27:60.00;4081095.4508;-4457449.2803;-2034743.0288;0.0055;0.0040;0.0020;-0.0164;0.0042;0.2475;0.0009;-0.0047;0.0056;0.2480;0.2481;-18.72410130;-47.52379516;912.464123;922.177860;-12.257349;2.079991;0.254328;2.334319;0.360362;8;1.978732;7.815178;0.004274;0.005636;0.007073;0.008877
1314;278895.00;05:28:15.00;4081095.4509;-4457449.2803;-2034743.0288;0.0054;0.0040;0.0020;-0.0163;0.0042;0.2475;0.0009;-0.0047;0.0056;0.2480;0.2481;-18.72410130;-47.52379516;912.464165;922.177902;-12.197876;2.079991;0.255713;2.335704;0.360488;9;2.019458;7.815178;0.004273;0.005635;0.007072;0.008866
1315;278910.00;05:28:30.00;4081095.4510;-4457449.2803;-2034743.0288;0.0054;0.0040;0.0020;-0.0163;0.0042;0.2475;0.0009;-0.0047;0.0056;0.2480;0.2481;-18.72410130;-47.52379516;912.464197;922.177934;-12.191645;2.079991;0.255378;2.335368;0.360292;9;0.542555;7.815178;0.004272;0.005634;0.007070;0.008844
1316;278925.00;05:28:45.00;4081095.4510;-4457449.2803;-2034743.0288;0.0054;0.0040;0.0020;-0.0162;0.0042;0.2475;0.0009;-0.0046;0.0056;0.2480;0.2480;-18.72410130;-47.52379516;912.464237;922.177975;-12.171964;2.079991;0.258618;2.338608;0.360314;9;1.540340;7.815178;0.004272;0.005632;0.007069;0.008815
1317;278940.00;05:28:60.00;4081095.4510;-4457449.2803;-2034743.0289;0.0054;0.0040;0.0020;-0.0162;0.0042;0.2475;0.0009;-0.0046;0.0056;0.2480;0.2480;-18.72410130;-47.52379516;912.464256;922.177994;-12.195714;2.079991;0.258098;2.338088;0.360422;9;1.939095;7.815178;0.004271;0.005631;0.007067;0.008790
1318;278955.00;05:29:15.00;4081095.4511;-4457449.2803;-2034743.0289;0.0054;0.0040;0.0020;-0.0162;0.0042;0.2474;0.0009;-0.0046;0.0056;0.2480;0.2480;-18.72410130;-47.52379516;912.464251;922.177988;-12.196294;2.079991;0.254421;2.334412;0.360340;9;1.065607;7.815178;0.004270;0.005630;0.007066;0.008769
1319;278970.00;05:29:30.00;4081095.4511;-4457449.2803;-2034743.0289;0.0054;0.0040;0.0020;-0.0161;0.0042;0.2474;0.0009;-0.0046;0.0056;0.2480;0.2480;-18.72410130;-47.52379516;912.464288;922.178025;-12.205595;2.079991;0.253794;2.333784;0.360508;9;2.214208;7.815178;0.004269;0.005628;0.007064;0.008753
1320;278985.00;05:29:45.00;4081095.4512;-4457449.2803;-2034743.0289;0.0054;0.0040;0.0020;-0.0161;0.0042;0.2475;0.0009;-0.0045;0.0056;0.2480;0.2480;-18.72410130;-47.52379516;912.464351;922.178088;-12.224978;2.079991;0.259525;2.339516;0.360753;9;2.567007;7.815178;0.004268;0.005627;0.007062;0.008739
1321;279000.00;05:29:60.00;4081095.4512;-4457449.2803;-2034743.0289;0.0054;0.0040;0.0020;-0.0160;0.0042;0.2475;0.0009;-0.0045;0.0056;0.2480;0.2480;-18.72410130;-47.52379516;912.464380;922.178117;-12.243532;2.079991;0.257927;2.337917;0.360590;9;0.694225;7.815178;0.004267;0.005626;0.007061;0.008727
1322;279015.00;05:30:15.00;4081095.4513;-4457449.2803;-2034743.0289;0.0054;0.0040;0.0020;-0.0160;0.0042;0.2475;0.0009;-0.0045;0.0056;0.2480;0.2480;-18.72410130;-47.52379516;912.464415;922.178152;-12.274659;2.079991;0.255976;2.335967;0.360586;9;1.424163;7.815178;0.004266;0.005624;0.007059;0.008717
1323;279030.00;05:30:30.00;4081095.4513;-4457449.2803;-2034743.0289;0.0054;0.0040;0.0020;-0.0160;0.0042;0.2475;0.0009;-0.0044;0.0056;0.2480;0.2480;-18.72410130;-47.52379516;912.464438;922.178175;-12.305383;2.079991;0.257328;2.337319;0.360483;9;0.965882;7.815178;0.004265;0.005623;0.007058;0.008708
1324;279045.00;05:30:45.00;4081095.4514;-4457449.2803;-2034743.0289;0.0054;0.0040;0.0020;-0.0159;0.0042;0.2475;0.0009;-0.0044;0.0056;0.2480;0.2480;-18.72410130;-47.52379516;912.464473;922.178210;-12.276341;2.079991;0.255856;2.335847;0.360530;9;1.657605;7.815178;0.004264;0.005621;0.007056;0.008700
1325;279060.00;05:30:60.00;4081095.4514;-4457449.2803;-2034743.0289;0.0054;0.0040;0.0020;-0.0159;0.0042;0.2474;0.0009;-0.0044;0.0056;0.2480;0.2480;-18.72410130;-47.52379516;912.464487;922.178224;-12.282688;2.079991;0.256015;2.336005;0.360435;9;1.004693;7.815178;0.004263;0.005620;0.007054;0.008692
1326;279075.00;05:31:15.00;4081095.4514;-4457449.2803;-2034743.0289;0.0054;0.0040;0.0020;-0.0159;0.0042;0.2474;0.0009;-0.0044;0.0056;0.2480;0.2480;-18.72410130;-47.52379516;912.464486;922.178223;-12.289814;2.079991;0.258564;2.338555;0.360357;9;1.077862;7.815178;0.004262;0.005619;0.007052;0.008685
1327;279090.00;05:31:30.00;4081095.4515;-4457449.2802;-2034743.0290;0.0054;0.0040;0.0020;-0.0158;0.0042;0.2474;0.0009;-0.0044;0.0056;0.2479;0.2480;-18.72410130;-47.52379516;912.464494;922.178231;-12.225499;2.079991;0.257348;2.337338;0.360308;9;1.214204;7.815178;0.004262;0.005617;0.007051;0.008678
1328;279105.00;05:31:45.00;4081095.4515;-4457449.2802;-2034743.0290;0.0054;0.0040;0.0020;-0.0158;0.0042;0.2474;0.0009;-0.0044;0.0056;0.2479;0.2480;-18.72410130;-47.52379516;912.464518;922.178256;-12.175004;2.079991;0.257612;2.337603;0.360446;9;2.083242;7.815178;0.004261;0.005615;0.007049;0.008671
1329;279120.00;05:32:00.00;4081095.4515;-4457449.2802;-2034743.0290;0.0054;0.0040;0.0020;-0.0158;0.0042;0.2474;0.0009;-0.0044;0.0056;0.2479;0.2480;-18.72410130;-47.52379516;912.464483;922.178220;-12.154962;2.079991;0.260208;2.340199;0.360573;9;2.029611;7.815178;0.004260;0.005614;0.007047;0.008665
1330;279135.00;05:32:15.00;4081095.4515;-4457449.2801;-2034743.0290;0.0054;0.0040;0.0020;-0.0157;0.0042;0.2474;0.0009;-0.0044;0.0056;0.2479;0.2480;-18.72410130;-47.52379515;912.464479;922.178216;-12.177067;2.079991;0.260553;2.340544;0.360499;9;1.099284;7.815178;0.004259;0.005612;0.007045;0.008659
1331;279150.00;05:32:30.00;4081095.4516;-4457449.2801;-2034743.0290;0.0054;0.0040;0.0020;-0.0157;0.0042;0.2474;0.0009;-0.0044;0.0056;0.2479;0.2480;-18.72410130;-47.52379515;912.464497;922.178234;-12.164530;2.079991;0.259293;2.339284;0.360531;9;1.591903;7.815178;0.004258;0.005610;0.007043;0.008653
1332;279165.00;05:32:45.00;4081095.4516;-4457449.2801;-2034743.0290;0.0054;0.0040;0.0020;-0.0157;0.0042;0.2474;0.0009;-0.0044;0.0056;0.2479;0.2480;-18.72410130;-47.52379515;912.464470;922.178207;-12.151168;2.079991;0.258831;2.338822;0.360695;9;2.207595;7.815178;0.004257;0.005608;0.007041;0.008647
1333;279180.00;05:33:00.00;4081095.4516;-4457449.2801;-2034743.0290;0.0054;0.0040;0.0020;-0.0156;0.0042;0.2474;0.0009;-0.0044;0.0056;0.2479;0.2479;-18.72410130;-47.52379515;912.464513;922.178250;-12.217546;2.079991;0.259217;2.339207;0.360630;9;1.136235;7.815178;0.004256;0.005607;0.007039;0.008641
1334;279195.00;05:33:15.00;4081095.4517;-4457449.2801;-2034743.0290;0.0054;0.0040;0.0020;-0.0156;0.0042;0.2474;0.0009;-0.0043;0.0056;0.2479;0.2479;-18.72410130;-47.52379515;912.464535;922.178272;-12.256085;2.079991;0.258310;2.338301;0.360675;9;1.651909;7.815178;0.004255;0.005605;0.007037;0.008635
1335;279210.00;05:33:30.00;4081095.4517;-4457449.2801;-2034743.0290;0.0054;0.0040;0.0020;-0.0156;0.0042;0.2474;0.0009;-0.0043;0.0056;0.2479;0.2479;-18.72410130;-47.52379515;912.464543;922.178280;-12.292636;2.079991;0.258665;2.338655;0.360551;9;0.866392;7.815178;0.004254;0.005603;0.007035;0.008629
1336;279225.00;05:33:45.00;4081095.4517;-4457449.2800;-2034743.0290;0.0054;0.0040;0.0020;-0.0156;0.0042;0.2474;0.0009;-0.0044;0.0056;0.2479;0.2479;-18.72410130;-47.52379515;912.464514;922.178251;-12.255544;2.079991;0.253447;2.333437;0.360586;9;1.603987;7.815178;0.004253;0.005600;0.007032;0.008623
1337;279240.00;05:34:00.00;4081095.4517;-4457449.2800;-2034743.0290;0.0054;0.0040;0.0020;-0.0155;0.0042;0.2474;0.0009;-0.0043;0.0056;0.2479;0.2479;-18.72410130;-47.52379515;912.464529;922.178266;-12.250573;2.079991;0.255772;2.335763;0.360511;9;1.092726;7.815178;0.004252;0.005598;0.007030;0.008617
1338;279255.00;05:34:15.00;4081095.4517;-4457449.2800;-2034743.0290;0.0054;0.0040;0.0020;-0.0155;0.0042;0.2474;0.0009;-0.0043;0.0056;0.2479;0.2479;-18.72410130;-47.52379515;912.464568;922.178305;-12.215690;2.079991;0.258797;2.338788;0.360564;9;1.688518;7.815178;0.004251;0.005596;0.007028;0.008612
1339;279270.00;05:34:30.00;4081095.4518;-4457449.2800;-2034743.0290;0.0054;0.0040;0.0020;-0.0155;0.0042;0.2474;0.0009;-0.0043;0.0056;0.2479;0.2479;-18.72410130;-47.52379515;912.464571;922.178308;-12.178915;2.079991;0.258864;2.338854;0.360673;9;1.952635;7.815178;0.004250;0.005594;0.007025;0.008606
1340;279285.00;05:34:45.00;4081095.4518;-4457449.2800;-2034743.0291;0.0054;0.0040;0.0020;-0.0154;0.0042;0.2474;0.0009;-0.0043;0.0056;0.2478;0.2479;-18.72410130;-47.52379515;912.464549;922.178286;-12.171099;2.079991;0.254418;2.334409;0.360692;9;1.534561;7.815178;0.004249;0.005591;0.007023;0.008600
1341;279300.00;05:35:00.00;4081095.4518;-4457449.2800;-2034743.0291;0.0054;0.0040;0.0020;-0.0154;0.0042;0.2473;0.0009;-0.0043;0.0056;0.2478;0.2479;-18.72410130;-47.52379515;912.464606;922.178344;-12.179563;2.079991;0.254328;2.334319;0.360613;9;1.071280;7.815178;0.004248;0.005589;0.007020;0.008594
1342;279315.00;05:35:15.00;4081095.4519;-4457449.2800;-2034743.0291;0.0054;0.0040;0.0020;-0.0154;0.0042;0.2473;0.0008;-0.0042;0.0056;0.2478;0.2479;-18.72410130;-47.52379515;912.464632;922.178369;-12.167041;2.079991;0.254059;2.334050;0.360627;9;1.509086;7.815178;0.004247;0.005586;0.007017;0.008588
1343;279330.00;05:35:30.00;4081095.4519;-4457449.2800;-2034743.0291;0.0054;0.0040;0.0020;-0.0153;0.0042;0.2473;0.0008;-0.0042;0.0056;0.2478;0.2478;-18.72410130;-47.52379515;912.464675;922.178412;-12.154772;2.079991;0.255222;2.335213;0.360507;9;0.879823;7.815178;0.004246;0.005584;0.007015;0.008582
1344;279345.00;05:35:45.00;4081095.4520;-4457449.2800;-2034743.0291;0.0054;0.0040;0.0020;-0.0153;0.0042;0.2473;0.0008;-0.0041;0.0056;0.2478;0.2478;-18.72410130;-47.52379515;912.464744;922.178481;-12.153482;2.079991;0.255646;2.335636;0.360556;9;1.669805;7.815178;0.004245;0.005581;0.007012;0.008576
1345;279360.00;05:36:00.00;4081095.4520;-4457449.2800;-2034743.0292;0.0054;0.0040;0.0020;-0.0153;0.0042;0.2473;0.0008;-0.0041;0.0056;0.2478;0.2478;-18.72410130;-47.52379515;912.464790;922.178527;-12.142917;2.079991;0.255820;2.335811;0.360490;9;1.133235;7.815178;0.004244;0.005578;0.007009;0.008570
1346;279375.00;05:36:15.00;4081095.4521;-4457449.2800;-2034743.0292;0.0054;0.0040;0.0020;-0.0152;0.0042;0.2473;0.0008;-0.0041;0.0056;0.2478;0.2478;-18.72410130;-47.52379515;912.464814;922.178551;-12.170941;2.079991;0.257761;2.337752;0.360380;9;0.921156;7.815178;0.004243;0.005575;0.007006;0.008563
1347;279390.00;05:36:30.00;4081095.4522;-4457449.2800;-2034743.0292;0.0054;0.0040;0.0020;-0.0152;0.0042;0.2473;0.0008;-0.0040;0.0056;0.2478;0.2478;-18.72410130;-47.52379515;912.464891;922.178628;-12.166915;2.079991;0.256330;2.336321;0.360324;9;1.177224;7.815178;0.004242;0.005572;0.007003;0.008557
1348;279405.00;05:36:45.00;4081095.4523;-4457449.2801;-2034743.0292;0.0054;0.0040;0.0020;-0.0151;0.0042;0.2473;0.0008;-0.0039;0.0056;0.2478;0.2478;-18.72410130;-47.52379515;912.464979;922.178716;-12.158116;2.079991;0.254596;2.334587;0.360221;9;0.958242;7.815178;0.004241;0.005569;0.007000;0.008551
1349;279420.00;05:37:00.00;4081095.4523;-4457449.2801;-2034743.0293;0.0054;0.0040;0.0020;-0.0151;0.0042;0.2473;0.0008;-0.0038;0.0056;0.2477;0.2478;-18.72410130;-47.52379515;912.465046;922.178784;-12.180754;2.079991;0.255289;2.335279;0.360086;9;0.800674;7.815178;0.004240;0.005565;0.006997;0.008544
1350;279435.00;05:37:15.00;4081095.4524;-4457449.2801;-2034743.0293;0.0054;0.0040;0.0020;-0.0151;0.0042;0.2473;0.0008;-0.0038;0.0056;0.2477;0.2478;-18.72410130;-47.52379515;912.465066;922.178803;-12.186979;2.079991;0.261243;2.341233;0.360178;8;1.516638;7.815178;0.004239;0.005564;0.006995;0.008630
1351;279450.00;05:37:30.00;4081095.4524;-4457449.2800;-2034743.0293;0.0054;0.0040;0.0020;-0.0150;0.0042;0.2473;0.0008;-0.0038;0.0056;0.2477;0.2478;-18.72410130;-47.52379515;912.465064;922.178801;-12.140686;2.079991;0.261228;2.341219;0.360158;8;0.985982;7.815178;0.004238;0.005563;0.006994;0.008668
